ph,Hardness,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.873271693,182.6466585,362.4846036,315.189948,12.13242545,65.49992502,3.306392909,0
7.148440932,173.2728182,,525.884833,14.56781892,57.82202269,4.308569821,0
6.453605209,175.4793397,263.4012584,376.5248871,15.75540204,,5.56826494,0
,189.8234177,,314.834175,10.09208706,46.62929867,4.940014517,1
5.654118943,171.7515509,387.9046319,419.0973061,11.81485238,86.30823645,3.466264458,1
7.650683237,239.4901476,373.4363117,425.3363525,17.88359172,,4.043710884,1
6.418203057,173.4462138,321.8652502,391.6674664,18.45395077,46.34586378,2.670976747,1
6.848000113,199.7768139,354.2505548,397.5364707,22.13995838,51.53496489,3.815227609,1
6.991685153,152.9762171,331.2529164,460.1461742,15.48537787,69.67003777,3.72482356,1
5.924799469,111.4785818,347.8618369,277.5880746,13.26114311,74.19399492,4.188927904,1
7.526680395,192.1670961,290.6417397,449.317534,13.05589446,58.76861279,4.148223129,1
,233.0634259,435.1151886,337.6644115,16.63547599,61.07370993,4.849755348,1
5.324641431,142.806978,,496.9976016,15.17466373,60.0778524,3.652003355,1
9.038326069,227.3576593,231.0536871,421.6644824,16.33142148,92.64338257,3.706265892,1
5.945988643,151.6857971,342.0291152,471.1221252,15.72546712,57.6830675,3.793329276,1
6.195086858,195.4431596,342.8718067,425.5028737,17.21245507,85.11419625,4.196558262,1
9.062822325,246.629701,308.7807686,434.395439,21.1420528,44.1493478,3.730369857,1
7.137428697,210.5027495,301.6420044,304.2394809,13.07600748,64.23094246,2.96418135,1
6.232010556,208.6681715,,325.3447061,13.24699548,33.38035359,1.64151501,1
7.780868679,221.8444933,302.3296738,563.7199667,11.75304576,51.55946462,4.602026775,1
7.150046115,238.7982302,450.9144544,365.7391217,14.96653219,53.14497859,2.633890804,1
4.574124682,134.2012887,403.3423899,372.2001389,11.2609135,69.04715948,3.086499926,1
6.179312078,159.7732642,272.4408483,509.7721105,11.01054457,99.99628571,2.951960935,1
5.566328463,153.775514,,388.0503623,14.20055722,75.55521877,3.424760734,1
,160.0950858,322.0904652,372.6235293,11.45520341,57.15095807,5.136779753,1
7.185167714,209.6831396,,501.78542,16.08864827,75.6713294,3.955846978,1
,160.9158149,380.7684782,344.1542283,15.20869109,75.57505559,4.141552313,1
6.990452677,225.9234458,377.8680395,527.2058184,13.78726396,87.83904965,5.184441995,1
5.810742057,151.8761719,313.3647974,494.1529743,14.64668497,77.37381255,3.436966862,1
7.444165852,211.4463238,,524.6452351,13.77822566,49.90089917,3.820865704,1
4.374877632,144.2371807,,402.2711824,13.71580437,55.98979616,3.030107847,1
6.602539772,174.6329772,308.9314206,657.5704218,9.064445019,68.82704725,3.592496085,1
6.857493758,233.210575,368.1057831,412.4346769,16.9261748,62.55789982,4.306581068,1
,176.7721861,412.407278,276.5886102,16.71005608,33.56304028,3.888177383,1
6.789820821,197.3000144,399.9817546,422.4820289,15.91660513,47.93510493,4.512068205,1
8.560349291,244.7967052,315.9711474,500.5866078,18.22874853,57.3655411,2.939212581,1
,113.1759646,354.2975652,415.3383369,19.67616855,23.075806,3.787475537,1
8.277058198,242.5592458,371.3027473,561.7611561,15.22002138,61.79901424,3.751324091,1
,157.7815547,,289.7466744,13.1727213,60.45776434,5.068469998,1
6.921257043,158.2920574,,531.6574429,11.48218662,59.99855416,3.540384278,1
5.63692356,159.13941,328.9072866,317.8309807,13.61140839,36.33519851,3.007138099,1
6.607503311,231.5657988,418.2409428,443.3157749,15.67120307,61.36442099,3.447111219,1
4.95141352,153.2121498,391.0690454,418.3301951,11.83169084,68.38761309,3.870681285,1
5.913132933,184.3931561,331.9599637,563.4099697,21.91737699,58.83920331,3.900211314,1
,232.4687267,313.2636073,365.6264867,10.39293652,59.65920946,4.706774892,1
5.796236902,156.3470946,,571.6137009,17.54842473,74.40270156,2.483643397,1
5.039673104,154.4183296,422.7690683,490.3327615,17.72838904,69.50852573,4.864866409,1
6.163519015,185.7903173,,411.1835887,16.16205859,84.93140178,3.477244889,1
6.339142826,167.4197106,312.3940785,372.5116274,21.88708769,91.06635625,3.355765016,1
7.610672776,193.6618705,,394.5954059,14.31938421,39.49726396,5.404817648,1
5.782079034,200.4047947,,525.5329651,10.67551753,54.08109392,5.059361568,1
6.451503543,179.5289254,377.2698411,386.5417614,15.43451342,74.99251991,6.307678472,1
,179.5780945,,548.8705102,13.80007075,58.21980043,3.685592896,1
6.9204487,196.3194013,317.3823146,487.504368,14.69784453,41.75372741,4.498818336,1
6.549187601,212.9221415,,424.3980267,12.58704787,49.58557272,4.190311121,1
6.393231345,185.8361582,330.1321385,326.4270547,11.65039339,47.64001392,3.644388127,1
6.100245391,160.6082305,366.6887947,449.9482865,18.72285989,64.39052126,2.174898199,1
6.35943131,208.2030206,,336.5856104,14.17390623,,3.636494911,1
6.272474991,190.2007131,399.0529411,448.5682598,16.55717663,74.43538862,4.61253578,1
,161.2503306,,448.7879639,13.83627998,70.20673966,3.600220438,1
7.493843861,197.3312909,269.8923467,375.5030624,13.13491663,69.59080593,3.81994656,1
7.635264692,205.0676314,306.8002861,370.561027,17.48681507,32.92072036,3.948303516,1
9.097617417,263.8241202,274.9590279,437.2635313,18.2858821,74.51256519,5.473663249,1
8.040144167,224.863482,418.9550103,360.9576788,12.40591315,73.21799019,3.986459812,1
7.296908882,149.0794958,276.0132734,367.9048021,14.72305528,62.6344489,4.671448183,1
8.226808034,191.2786806,,354.9262268,15.18364552,63.41678671,2.188701843,1
8.014183072,244.1200978,307.9874583,309.9304282,22.64159793,61.57846145,3.417076199,1
9.252893397,236.0987858,276.2863048,329.9227654,12.60907668,55.61776001,3.56643473,1
7.288112707,216.6124749,358.9786197,384.6949552,14.16360693,53.31304555,3.62698996,1
4.865444268,114.4638998,365.3011352,533.3032206,16.15159981,45.64738763,5.070254359,1
4.762828659,153.2970184,,522.736233,15.78550897,86.12861265,2.471786245,1
5.141506877,111.9940275,389.2256729,315.229665,12.98247562,81.15923928,4.510578266,1
4.886379804,159.3179722,375.8991686,448.0508658,16.82061518,59.18318961,3.227849086,1
9.454119448,224.8171318,227.6656353,431.6130013,15.77233381,52.0338449,4.05862601,1
7.000523221,219.4426397,395.241329,483.3198807,19.53863511,46.86138395,4.333688587,1
8.32398215,262.2185853,350.3257358,538.7922673,17.68465463,72.34381221,4.153782657,1
6.643158712,188.9135411,333.8488419,336.561501,14.70681031,67.84484886,4.562197671,1
,208.2045307,351.2149624,278.2606084,10.20834445,52.24851658,5.709690241,1
6.758656471,190.3372799,,484.6087111,9.784776715,86.69545111,2.743890222,1
8.628893415,186.6377119,254.3588012,392.7068864,12.38763298,53.15076474,3.071350371,1
9.794717849,254.4250664,291.1972605,576.0460835,11.665297,80.69821422,2.807129775,1
5.376078292,185.5404778,343.4866327,347.5650665,14.00444881,,3.629250322,1
5.603325961,207.8971872,404.6729209,511.4375201,13.51523573,85.34558485,3.900421361,1
8.592417714,228.6760357,,328.5584399,17.12815459,,3.701287942,1
7.266781486,178.2577102,314.3906281,400.6249873,13.66532797,87.13187299,3.919827045,1
8.064652809,214.816681,253.4812279,490.2803526,12.45883037,65.39948447,3.324112614,1
,222.2687211,,395.4487992,9.47598138,79.85232988,3.71095754,1
6.336456502,185.680004,321.8176616,490.9724265,10.66579889,51.55230078,4.561219815,1
6.166348223,210.0865581,,217.3583296,12.28923761,39.9780961,4.816304244,1
4.533399114,169.7352225,413.1021983,385.6561233,17.06049096,70.2933387,3.188640742,1
8.951652135,205.8923464,283.867695,406.3091866,19.12582536,65.63932808,1.844371604,1
7.210773702,163.0472827,324.0957261,441.5240883,9.7930101,89.91991552,4.462408041,1
4.238282525,134.8895096,351.2373616,402.4271738,12.42737775,83.76265319,3.787425889,1
8.264090516,216.551887,333.5005378,450.8574915,8.667720302,39.80417883,3.410510716,1
7.893312711,220.3483203,300.152172,339.0660715,18.4236337,67.00909817,4.097360116,1
4.85558776,145.7903699,392.6674818,459.2880371,10.44659031,52.28948388,4.697153026,1
5.230453969,152.0941694,388.9980795,307.9180751,12.59419659,51.62521311,3.695615112,1
7.017295399,170.1324465,378.2269708,512.7684389,15.50599203,64.62494421,4.899611272,1
4.941972157,166.7104405,426.1575186,352.0390921,15.49688693,68.60840187,5.076146746,1
9.638222268,226.4702151,,278.2514237,13.72888316,69.26812044,4.614369674,1
7.33739985,176.7534996,278.3611769,427.9306866,14.77300488,85.68083615,4.981833943,1
,241.0669289,,315.6043274,16.40480525,46.1391826,3.735204451,1
,181.6301496,,521.8735151,10.98542159,76.12635153,3.291942873,1
8.257596525,208.4041656,235.7709819,528.0686585,14.41077825,74.98493714,4.528574925,1
8.31526762,229.7574461,,446.9549101,12.19509386,77.52343002,4.128525361,1
,114.733545,441.8267766,524.0003552,11.38485847,71.15328466,3.293848374,1
7.171593555,250.2252965,,462.7669762,7.923397634,79.697764,4.62273611,1
6.941278904,180.817722,325.5158572,480.8785436,20.30233655,61.52068662,4.178959772,1
,256.9363777,290.3110336,384.9065162,17.7315232,58.35485589,3.979296867,1
6.888547603,179.6324755,284.8857433,393.4931553,7.701010154,63.29358452,2.901432044,1
6.833111019,178.6580737,302.5353706,415.0974385,19.37032847,,3.021573595,1
8.247958056,195.5395359,281.2298526,588.6991934,18.07693775,70.79303618,4.723230706,1
8.9223798,278.6194482,334.0536927,385.8747995,8.803475287,,5.82182599,1
7.356056778,234.7823016,283.5095825,428.7531036,22.16632099,87.39912189,4.54991684,1
,168.4095248,424.3021225,445.3458753,10.67458248,51.87695476,3.893326832,1
9.752703227,269.6403781,298.0824623,580.0035336,12.56261489,51.35305214,3.422110475,1
6.844141767,184.3930427,,398.0468043,13.16641575,68.89062012,3.412853175,1
6.910765112,242.0913383,440.6355091,487.9323103,18.37680201,45.30653878,4.340148944,1
8.801846046,205.407825,263.4827277,399.2835623,18.90903521,67.96334191,4.031495953,1
6.283103588,236.8232145,328.503515,470.8215689,16.3519115,68.91033739,2.663920734,1
6.35403811,227.2328954,411.2852513,355.5273068,9.969701406,82.49259499,4.935240394,1
5.92876734,192.0484204,400.1641609,459.2609614,9.893655009,52.15778717,3.59291229,1
6.823642006,170.328172,,544.0110745,13.54221284,77.22700303,3.386362672,1
7.342231249,198.1688042,300.4059237,448.1516693,12.3885486,62.74338338,4.261504364,1
7.146019716,195.9221016,,484.4429648,12.3671092,57.53065851,5.393476357,1
5.089387791,147.9952711,,498.7008895,14.94358481,84.25426404,3.054045201,1
8.594217251,228.1609007,257.1486504,517.844674,15.9637519,52.95002327,4.489544794,1
8.149437298,220.2037345,360.414005,461.8045481,13.36467688,103.38021,4.949257361,1
9.271578533,274.0213909,244.0862569,504.6167925,15.98106765,62.32004847,3.54960841,1
7.021617481,203.2011966,380.804054,435.6743931,14.50701312,68.23338555,3.85563625,1
7.833361001,249.3400531,393.1378719,443.6291232,10.98334419,76.64573393,4.270973138,1
6.643734376,202.4136379,340.9755587,291.0847438,15.95465453,64.36379306,3.920607408,1
6.761413709,216.532498,343.6011043,526.3252137,20.31469147,60.52159304,4.350206872,1
7.243482154,196.9823786,,322.3652374,14.15495478,50.65500083,4.763578512,1
7.990658239,211.2863423,,638.0001823,13.94281239,69.39441775,3.160917459,1
7.612516823,225.4927928,356.6901736,341.0749246,14.99466235,55.89391551,2.939593472,1
6.080992869,182.413992,318.7227507,498.4540987,11.3980069,81.28838221,2.09178684,1
7.888424515,269.5729132,,490.895109,7.025536233,78.50227064,2.998065931,1
6.658833572,182.3895592,355.8968904,434.658981,16.61805278,69.41228382,3.96974044,1
,208.3038326,274.9752795,465.3308561,5.980339206,57.20308922,3.210752658,1
7.22299756,179.5602904,,435.5738878,11.87837049,79.39400835,3.96625851,1
,194.7139681,290.332286,517.6268878,16.34015867,72.09361001,3.125608701,1
6.427720561,166.8502368,376.2826172,352.7453698,20.13048259,66.73504403,2.9044534,1
5.023380784,136.9768791,409.9187017,454.8848091,14.24509139,71.9838514,4.477351412,1
,192.057661,318.926564,509.0628335,13.93919324,84.31540019,3.789195951,1
8.163999618,195.2124953,231.7242248,529.6818066,12.42542601,69.99012794,3.673088094,1
,202.8824295,310.5328366,429.2898954,17.95896801,78.58753831,3.537040785,1
5.272156459,181.732877,446.7240162,390.0120033,11.10346653,63.82601002,4.063825854,1
6.903074331,206.9225044,,601.9852229,11.77510971,58.17625506,4.473887011,1
7.466558358,212.8160295,366.6013443,358.9095886,6.13421041,46.65542923,4.991674871,1
7.397650663,260.0833846,361.1131994,376.482171,17.8478271,101.4668252,3.078478788,1
,154.9259717,252.0672672,311.7500192,13.9046523,77.53204198,4.11358503,1
,226.3185804,358.6972302,366.9262934,10.26940171,61.15932665,3.4065632,1
5.53953369,200.7116811,390.5541558,437.3416552,14.9558904,67.16981627,3.755660187,1
7.376161138,199.1701598,388.0285172,357.3729312,16.94829245,75.8861599,4.010235394,1
9.318613916,317.3381241,357.1672168,476.5103845,12.03237711,68.59982979,4.642719286,1
6.701940912,168.7454144,330.6747287,404.9307263,10.82784022,52.11270716,4.179449581,1
5.547576263,182.6447363,378.5261414,596.6504952,11.56524203,78.87860429,4.448670726,1
9.001822865,263.5141882,355.006426,561.6870034,22.04545659,61.51434191,3.976873452,1
9.130768887,266.7449592,352.1532144,542.8067818,10.97420736,65.78245304,4.771443755,1
4.07792047,185.8523263,,307.877571,9.702581291,64.36111583,4.789052053,1
7.125211076,209.7467712,320.5009449,404.7045963,18.95279673,92.34737526,3.908075346,1
13.54124024,187.606792,,411.264465,15.14266744,74.4485589,3.529190957,0
7.171223723,199.1601753,351.2781336,436.602436,19.103152,52.57745109,2.2090918,0
,176.3866512,358.4297743,336.1420045,14.44796127,90.22484434,4.410673878,0
6.9777441,166.8455743,353.3399191,333.9685677,12.53456001,48.46358838,3.530622694,0
6.35716672,191.135512,,527.9326364,18.86309436,69.62632499,5.222077291,0
,231.3051267,297.7488671,406.3404245,11.83553514,49.67969603,4.464243686,0
8.339436757,175.5967423,,452.33752,17.52883948,101.8513931,4.133696122,0
6.27695651,178.2639107,,445.186133,8.567973067,70.76553239,3.214286497,0
10.94747264,146.8830382,,376.9038205,17.34650421,85.29292465,3.112317482,0
9.871791232,114.3714503,340.0462976,490.4518347,8.517762309,64.83124835,3.652263831,0
4.317187354,225.5145731,325.9336794,446.3413192,17.15294541,43.38591414,4.078277145,0
4.227537386,201.4474866,374.8435383,402.6607735,22.8232931,76.46942648,4.479628314,0
4.140077139,253.5998382,265.4687494,432.5111967,19.12669539,61.52001832,3.167582571,0
5.349997297,193.8081211,327.2333884,431.4760403,11.77619253,55.81651022,3.838721385,0
7.578014308,204.7304825,,517.4830566,13.97582572,54.63770469,3.503818511,0
7.710137891,174.3505766,269.8597989,437.5140661,9.320040153,51.54533466,3.898670803,0
8.330743319,198.9958001,304.2938477,429.2255002,14.7132293,83.62782363,2.408049129,0
6.510972335,188.882919,368.9857394,367.9345551,14.80757949,101.248253,3.96252511,0
,206.0362946,353.5293815,599.5460191,21.11893848,55.93232425,4.128746147,0
6.934310583,228.1944755,281.5521165,403.2150907,17.81190034,66.77933762,4.210975273,0
8.618653849,257.595883,,343.7400072,15.33116646,75.6874006,4.141341849,0
8.460963964,236.8317807,,547.9116799,16.74146279,74.25154425,4.728493823,0
4.004248333,210.4860088,,354.4395313,14.50405771,58.51408231,4.445946436,0
3.762097646,196.0242554,324.1462401,493.2264634,8.662214826,85.15712737,4.98606933,0
3.795132905,178.4329195,,365.4916792,12.35003809,73.80957685,3.185083168,0
5.660736311,232.7498537,294.210317,385.7480533,18.87594139,76.98265841,5.016187559,0
9.396148399,224.7539568,301.6150638,503.7936909,16.87692696,58.97405294,4.606058055,0
13.34988856,152.7764554,334.8640702,450.8463693,17.19256436,85.88352314,2.531074855,0
,184.688395,322.6805824,395.785623,18.44378637,66.24269938,3.77609972,0
7.817901281,221.0897082,287.6984809,460.5992142,12.7048272,66.77759954,4.622667687,0
,220.892705,,320.3547809,13.11436463,40.612909,4.266869045,0
1.431781555,228.1303829,319.7341365,495.3798827,12.03334396,61.14111864,4.948442556,0
6.970036694,182.8885886,376.9519325,325.7923996,14.35124065,70.05272018,4.27528772,0
10.85186035,166.7419493,,589.6281055,15.78649674,,4.345012725,0
6.58800729,244.9432199,273.7366439,330.9148199,9.250627524,47.3887398,4.216454466,0
9.00435217,222.4897832,,411.1936211,16.03691425,67.26466878,3.527893471,0
,161.5788886,,393.8377507,11.31948837,78.89851507,4.374332547,0
4.328282516,192.166324,327.3033652,543.7160286,11.18693881,72.5664004,3.708525863,0
7.417823927,243.304691,336.0979811,361.1017694,20.42147204,87.05257595,3.470812079,0
3.261669787,190.957355,,424.2128101,13.37262512,58.09555464,4.280669331,0
,239.7579288,259.1221314,481.9799344,14.66944772,78.80137124,4.742163226,0
7.928831289,231.2522158,,389.0056782,13.87972449,95.55305477,3.413572943,0
7.975329901,165.7142418,383.2666554,363.8535788,18.65930379,76.03273945,3.306129017,0
9.504157788,195.1092427,300.6795279,382.4730046,14.35936496,78.30688566,4.343041373,0
5.158722568,119.09384,407.4768487,325.2025697,16.96398151,73.22483273,4.094605278,0
3.923473633,227.7055381,,292.3901551,19.3943347,61.78567898,4.582982366,0
,193.4622066,358.956565,480.3107142,10.25603586,,3.673239558,0
5.849778285,229.9366869,277.0330189,596.4032157,14.90855831,67.64448382,3.643815888,0
5.890870359,184.0557619,343.791603,281.5444516,14.72877348,62.60168472,4.37077656,0
5.963479205,223.0316376,305.9470125,284.4970261,15.18855694,40.14270489,3.727813323,0
6.106759636,211.4544892,348.7767188,389.5914401,12.89695311,85.35804917,3.924967064,0
6.898932482,209.6364217,293.5620198,396.8112144,15.67171738,66.59733601,3.688455553,0
8.091812332,200.9733015,,432.1899314,13.79865513,32.66707799,4.370031238,0
7.611982389,190.6628036,329.5806789,577.4447127,17.20936737,65.33324119,6.494748556,0
8.886979332,180.5639656,327.2235799,378.6589218,17.61865802,48.47598212,4.731195077,0
6.532097274,163.3962409,402.836817,601.0329818,17.896128,55.02240724,4.599324041,0
7.833980482,203.1694081,394.8908092,338.2311223,16.27659187,47.93163884,4.254477177,0
11.56316906,174.942862,332.4464898,366.3126721,17.52952642,38.43119971,5.107236014,0
6.782868548,196.1825585,312.4265913,435.094574,12.11847464,76.34799427,5.468590847,0
8.28876546,211.4527443,360.8433115,525.0886107,15.0985705,62.9999989,3.580523461,0
0.97557799,221.2041143,333.6778429,439.1127647,21.14595446,,2.53399627,0
7.528980405,225.3409863,309.2312466,379.3392931,16.96194437,64.26578716,3.644409765,0
9.764658134,119.1640103,380.2306339,512.3318463,14.96773301,59.19317637,3.024571178,0
10.19166524,211.5669045,297.0490657,468.3713868,17.41174671,72.7205726,3.403422698,0
2.92517432,260.4580411,303.4020785,403.2437352,11.30921034,69.23844469,3.678588221,0
,200.6619254,347.5414185,476.2015851,19.95005383,,3.027946497,0
6.657793591,205.5431757,363.3979301,555.8990377,8.00696576,66.93478171,3.868925702,0
7.00523014,219.9219974,333.5837226,379.5988064,13.28469066,98.96538914,3.58986576,0
,178.0804423,357.0828184,381.6451309,17.55138178,71.11118161,3.761633184,0
6.227841922,183.309048,,531.630721,15.84784937,46.64358918,4.599573327,0
6.392760459,216.675543,283.2055171,358.1744936,14.98264622,41.58660591,4.421528142,0
6.088022489,162.278357,372.8350811,387.9706352,13.66360729,75.2660643,4.173083496,0
3.961389047,173.0296406,391.0022998,444.7942767,19.94527979,59.83454075,4.0929659,0
4.275159673,229.4431091,281.8968272,508.7920978,16.1332032,66.65419278,3.732856051,0
7.301903491,224.4678022,280.1294849,487.3333213,8.52486424,68.94019277,3.430699188,0
10.89348473,177.7343573,312.3993354,383.1995849,17.47210926,42.81456956,3.634970396,0
6.79809746,198.1163808,,470.4935448,10.8886389,58.47380388,3.571622599,0
11.49670245,195.9894858,311.9650933,357.5225994,19.32172244,82.35001283,3.132253296,0
5.808238634,195.5145159,281.9189182,325.8313597,15.04701878,51.29479156,4.81906373,0
,183.521107,333.1194759,356.3690224,20.17902887,67.01990322,4.886633785,0
5.679330465,182.1452665,,546.8951435,15.21935477,81.5555974,3.292071095,0
7.783305613,196.8159519,331.0367763,372.7649817,12.06618176,14.34316145,5.045619628,0
6.316470521,187.030116,314.2083463,463.3412166,14.24342069,60.26917985,4.902735486,0
8.605374455,217.0431275,,264.6994735,16.69294583,46.50165845,3.665323341,0
,162.9785597,369.8626715,403.6000243,12.38824433,,5.185641935,0
7.057552646,177.674305,367.3285333,393.7404972,16.35632043,53.84179688,4.486402627,0
4.850104171,186.6761758,293.7579269,392.7004931,10.63076915,85.15798297,3.885385518,0
,202.6143723,,380.9746723,13.46044894,67.0591185,4.775120947,0
4.560916536,165.7731189,352.7935278,323.7832771,13.56415012,79.3165852,4.123621736,0
9.130828108,209.7430438,326.3945768,509.6617816,11.27406477,67.5282879,3.074134305,0
,185.121996,355.5673663,386.5085993,11.21565402,38.04151583,2.840893066,0
4.233558617,194.9750439,377.8469025,355.8170973,14.85919826,62.01638317,3.515672079,0
5.571019711,189.7282292,361.8555486,434.0512533,16.16693104,88.72737266,3.931306748,0
,155.3175616,409.586373,424.7796636,16.29322889,84.89241759,4.825701798,0
8.527142498,217.3947785,337.6310733,615.6111669,14.92675099,82.59015205,2.649423905,0
4.570854413,194.9679452,,460.7790583,17.94218504,79.00827201,4.484185987,0
8.903733775,194.2162752,323.4243624,317.3492443,17.1301576,61.42879055,4.365169642,0
9.45993051,222.8946593,293.7463205,433.1450049,9.069161478,67.90681272,3.322889738,0
6.040281662,139.7708723,357.5932769,488.2749301,15.88225168,53.2790417,5.761580322,0
,171.1666464,367.1895142,354.2703448,16.40317524,63.25790714,3.978932656,0
4.663492192,170.9518296,362.4154187,378.1490002,16.27405101,60.61875415,3.742293454,0
5.726336216,191.7522897,378.7746046,307.9875511,12.56872068,60.19235078,3.912289082,0
10.93311072,162.4249185,,593.7257641,14.97723325,60.69057995,3.894988624,0
4.281522089,188.7835766,325.160819,306.6925042,16.27485657,82.59522269,4.371167168,0
7.948488372,197.5945421,,394.7679885,14.87669376,78.97422652,3.891124346,0
6.825647037,176.8410625,393.7986482,447.2891153,15.82134631,104.2309492,2.804480385,0
7.285371191,169.14919,394.092424,373.1902821,15.26050986,80.79598527,3.694482047,0
5.984941215,180.7765617,364.7063937,392.9710197,20.47181676,50.14160182,3.488675274,0
5.368988344,250.660916,277.1519377,334.8199544,15.68436202,44.04038217,3.73788278,0
4.016590233,255.6165688,290.6906613,442.3851182,9.305732858,71.34213154,4.417134153,0
,254.1253888,,364.8062732,11.31664528,59.35322111,3.170543087,0
7.719000805,196.0075184,345.6536622,423.2035335,16.83678552,89.33864946,2.884818771,0
5.983731294,221.557383,316.778999,443.543934,19.13637872,53.66182299,3.84938277,0
7.732601709,166.9868253,,453.3856317,13.11140152,77.232127,3.854993746,0
8.847880711,190.7008532,380.592491,386.4641507,16.31910453,85.69364908,4.143450992,0
7.561832948,170.1751573,328.7026297,397.5879743,16.14031728,66.74678059,4.032150342,0
8.758560056,174.7286861,,371.9151708,14.94369928,47.18556575,4.444375642,0
,188.4454695,382.0094766,422.2348606,10.5756901,63.23536504,3.228379217,0
3.832917409,218.72384,352.5058976,421.183478,19.27356051,58.90369803,4.768660397,0
3.730128007,230.2994554,323.5204705,456.9057035,10.34214562,47.09550577,4.943032174,0
5.801571267,201.8924737,328.9325854,281.0850323,19.81248367,55.39756365,4.425377564,0
3.678431807,187.4967036,,350.5404796,10.1400683,67.45618011,4.480108576,0
5.14358748,180.3826185,328.4374304,389.2421475,13.94318282,,3.09616449,0
6.628256197,198.865743,342.015924,437.9186253,15.00574199,38.84595763,4.464457184,0
,196.0835555,321.8140325,552.8790337,15.66478617,81.08082626,4.762871709,0
3.102075565,198.4886506,324.6440796,427.2167645,15.53012278,54.5742543,4.248075369,0
4.497585145,193.9365149,330.4307004,556.0329223,22.61841119,81.26581628,4.965738556,0
5.584124358,203.7564258,310.6602841,366.5581312,14.18302517,65.88127084,3.852731893,0
,205.0658791,397.4696781,459.2983785,19.63789292,70.05983474,4.858164686,0
10.33127328,166.4597795,361.1561785,376.1021038,13.8443311,52.0573806,2.673440871,0
9.130795899,200.0323483,,453.8735707,12.86051392,64.17849389,3.025707369,0
4.618850847,199.3189129,371.0568606,312.2813818,14.04078658,,4.322115889,0
6.931244178,207.5889535,313.8197131,477.0629748,16.49509195,75.04191395,4.897957118,0
5.602158585,264.5735151,,530.2047601,16.03017998,29.8509482,4.067048745,0
7.520518927,228.5626115,,545.1466502,16.46063365,90.94494369,4.227765964,0
5.58246982,172.3315842,364.4834216,452.0807654,16.47204469,95.04565793,4.048113258,0
7.992749619,193.6091377,332.4687554,468.6029981,10.8770622,67.1813408,4.062907043,0
8.210357973,210.2221122,,361.6143911,14.65018969,70.3680488,3.716663875,0
9.901930594,206.7464692,,426.5348075,14.32187374,75.40875413,4.226949554,0
,191.2586554,361.1549511,399.8386617,10.84526353,35.58299178,3.732339331,0
9.405875051,149.3082966,,398.8062464,17.36470641,57.9626369,4.033733317,0
9.58789503,195.8371052,366.4289276,323.7948624,13.0682421,37.35308022,4.666916974,0
4.633202516,208.9080361,304.0317763,456.2148285,10.81715813,111.1153097,4.751858815,0
6.90111102,154.4740917,376.0010707,450.252974,14.64330649,71.32137209,3.616498342,0
7.795557629,136.0906769,426.5000222,471.4133565,14.5449484,51.49119684,3.629252282,0
,215.4319194,299.0864179,371.4829107,10.7663492,85.2671816,4.592537979,0
0,214.846144,,583.4488493,7.702328207,77.71289112,4.92883998,0
8.39826106,177.3472137,,498.3653766,10.35129783,55.71566023,2.62786247,0
6.255149749,153.6404934,367.344534,295.0424923,12.50366065,91.27079223,3.146482536,0
11.49685889,186.1252959,325.4093412,260.5317582,9.674082914,68.0739279,5.005193167,0
,200.7172066,263.8764708,283.1720077,14.91532506,58.87946653,4.008443472,0
9.347344621,201.6328357,322.0446668,512.446305,12.43471613,43.82711868,3.615151099,0
11.62114013,203.7303679,,447.0452134,21.63238465,61.80180431,3.472067462,0
10.33767086,163.2762252,356.1796373,561.2062377,14.11632381,56.19306062,5.063108915,0
,196.0517407,359.7013518,401.7313383,14.2193033,77.60572649,3.954964292,0
5.287982808,245.0234611,238.8440037,464.0748499,13.45217949,55.64236317,3.311034005,0
7.617524134,179.5961891,329.4224142,355.4255317,13.40075997,66.22359112,3.698317397,0
7.149124568,202.5825423,302.0027432,301.9842395,17.62259476,42.2927665,3.787033415,0
8.651389727,154.5469487,419.2163045,444.843584,14.65672546,49.51517499,3.26640974,0
5.290004371,174.7384227,317.0164646,480.6803917,13.74830218,52.47586795,3.532322498,0
5.369584181,170.8351922,376.0556373,401.8330357,14.08198096,81.74022452,3.357484436,0
8.747271524,198.712228,,333.6392821,13.86607347,94.72812878,4.764707508,0
8.040392261,200.6375759,356.8700406,394.0177325,11.1004069,43.62591046,3.017795963,0
8.550427815,206.5225659,326.1254822,347.8243282,13.99746616,42.29053495,4.903869628,0
7.739325711,207.7643262,289.4136361,273.6971392,19.11338156,52.28110428,3.645785495,0
7.104594899,201.6271172,361.6291871,348.7329371,8.582461166,49.38268379,4.763057991,0
6.988206155,144.2095352,,409.0067885,17.88033174,54.11178496,1.899683002,0
7.86978187,184.0661691,,364.5776035,17.58072563,0.738,4.219575578,0
8.85969604,194.5564817,332.3499486,476.2317098,17.88956926,52.90907058,4.575331195,0
7.39754401,184.8409249,387.1903037,428.4147839,13.1434438,62.33797615,3.947137888,0
5.174896032,205.5190186,365.6844006,501.19395,20.55867183,77.12345732,3.44502808,0
,184.2182447,,452.8902974,12.16790545,79.93784588,5.037492216,0
5.470981822,191.813046,323.1200362,383.8710546,15.88138166,52.76504901,3.844019871,0
6.711814601,232.2064284,,463.5102974,13.91187889,78.19089708,3.413646703,0
